862.67,1205.53,1220.19,576.432,905.58,500,1066.15,463.811,408.505,487.001,576.875,693.052,0,774.372,878.676,500,363.788,137.344,756.937,532.584,907.921,100.172,340.324,866.024,671.675,208.147,392.322,233.597,220.163,500,746.467,110.199,765.555,589.672,564.472,659.048,724.712,956.591,883.865,879.237,788.825,785.898,726.799,254.068,869.891,444.292,448.772,351.165,480.47,416.273,356.043,587.824,798.945,1142.53,969.714,968.988,359.502,477.438,462.803,457.089,438.07,449.113,471.8,445.585,446.204,456.75,1223.15,1066.05,519.117,759.858,461.654,434.973,480.736,1163.43,284.092,431.484,790.633,465.61,1160.23,443.352,982.967,771.498,713.097,125.634,213.577,450.955,447.211,430.128,782.776,767.79,1060.91
193.768,608.474,614.875,216.021,630.102,500,547.086,565.949,620.865,319.231,484.446,84.5636,787.921,0,341.795,500,427.69,910.164,675.203,686.013,536.064,680.358,470.441,294.071,821.351,687.348,398.462,605.395,636.273,500,203.088,788.404,278.152,530.388,499.754,306.644,812.392,675.891,244.323,137.977,245.463,233.404,181.269,536.893,233.135,361.834,377.516,505.096,344.886,426.386,571.519,489.137,623.786,623.473,450.654,484.404,499.912,463.644,392.822,382.365,363.247,414.209,372.039,370.474,400.672,381.836,619.073,546.987,672.545,227.139,345.073,399.881,487.147,644.372,650.967,380.573,228.103,387.374,641.169,369.336,411.014,289.749,862.773,883.218,699.984,405.29,357.276,380.498,243.574,686.056,541.854
198.187,350.155,364.81,452.401,293.784,500,210.769,517.525,583.092,399.968,392.282,292.466,897.193,337.626,0,500,597.344,1019.44,444.523,593.849,199.747,788.446,550.141,87.1752,690.019,739.379,514.653,653.458,805.927,500,499.73,855.063,568.718,789.251,758.617,253.069,602.152,339.573,571.568,465.222,103.938,113.916,169.418,619.505,136.375,561.954,569.199,674.75,562.366,596.04,596.08,731.333,358.011,287.156,114.336,148.087,538.049,410.217,584.65,577.516,555.472,603.91,592.226,566.012,570.326,577.177,367.774,210.67,580.382,123.155,542.611,569.535,707.358,308.054,681.22,550.227,117.331,586.037,304.851,563.779,164.4,107.491,703.427,965.577,869.638,587.851,559.252,550.152,97.2635,437.51,205.536
725.017,1110.22,1124.87,368.882,946.706,500,970.829,524.679,511.374,394.795,612.201,512.776,334.003,594.096,765.538,0,210.027,456.247,802.958,639.554,902.18,281.963,305.454,756.489,778.646,369.355,275.303,296.924,103.882,500,518.191,385.424,525.542,298.498,273.298,566.841,831.682,992.495,655.589,671.687,675.686,671.005,598.896,204.533,746.132,218.475,199.461,89.7669,245.05,194.502,437.564,296.65,811.083,1047.22,874.397,908.147,400.71,501.299,201.406,210.407,214.044,187.715,221.147,209.665,200.72,206.712,1127.83,970.73,626.087,644.766,233.727,197.444,189.562,1068.11,416.593,216.77,676.086,214.972,1064.91,207.68,873.432,676.538,820.067,445.113,167.593,189.557,220.113,216.362,669.638,813.811,965.597
557.681,902.668,917.323,216.494,736.048,500,763.283,363.772,378.816,184.137,424.36,345.44,373.701,426.76,598.202,500,0,495.724,615.117,478.647,691.522,265.917,152.937,589.153,617.739,285.171,72.5694,212.741,194.8,500,386.529,373.964,405.618,308.887,278.253,356.183,670.775,781.837,523.927,519.299,508.351,503.669,431.56,122.452,578.796,84.3543,88.8341,118.455,120.533,52.3489,317.875,283.338,623.242,839.67,666.85,666.124,239.803,327.141,94.9424,97.1512,78.1327,99.1329,111.862,85.6471,86.2664,96.8125,920.287,763.184,465.18,477.431,101.716,75.035,215.51,860.568,332.41,71.5461,508.751,105.672,857.365,83.4143,706.096,468.633,659.16,468.777,256.929,86.4691,87.2735,70.1903,502.302,625.97,758.05
996.528,1339.43,1354.08,710.289,991.943,500,1200.04,550.126,494.868,620.859,694.877,826.909,145.509,908.229,1012.53,500,497.645,0,843.3,618.947,1025.92,234.029,474.181,999.881,758.038,301.697,526.179,367.454,354.02,500,880.324,190.636,899.412,723.529,698.329,792.905,811.075,1042.95,1017.72,1013.09,922.682,918.032,860.657,387.926,1003.75,578.149,582.629,485.022,614.328,550.13,442.358,721.681,885.308,1276.43,1103.61,1102.88,474.428,592.364,596.661,590.946,571.928,582.97,605.703,579.442,580.061,590.607,1357.05,1199.95,605.48,893.716,595.511,568.83,614.593,1297.33,370.407,565.341,924.49,599.467,1294.13,577.209,1116.82,905.355,799.46,77.0545,347.434,584.812,581.068,563.985,916.634,854.153,1194.81
596.528,550.451,565.106,693.407,152.977,500,407.742,317.686,352.391,464.986,194.618,632.51,755.658,685.512,442.442,500,617.936,845.389,0,244.547,244.783,661.815,491.966,526.202,253.822,561.105,550.647,544.578,756.686,500,839.775,660.677,908.762,894.862,864.228,379.15,190.883,203.988,929.835,823.489,460.637,470.614,522.004,595.124,547.309,670.33,674.809,735.298,706.508,648.907,417.65,869.313,80.8755,487.25,351.508,300.952,413.834,292.331,684.934,683.127,664.108,695.691,697.837,671.622,672.242,682.788,568.07,410.967,247.22,475.741,671.788,661.011,813.484,508.351,491.047,657.522,474.618,691.648,505.148,669.39,501.37,412.1,292.158,771.191,829.418,686.493,673.249,656.166,453.962,10.853,402.509
677.806,788.168,802.823,646.599,390.694,500,645.46,116.767,127.007,386.526,209.389,636.836,530.318,689.839,594.106,500,478.748,620.005,242.051,0,482.5,436.43,335.331,636.58,143.284,335.721,451.208,346.535,600.338,500,844.815,435.293,855.151,793.845,763.211,389.263,209.826,441.705,934.162,827.815,559.381,554.73,566.919,438.775,640.446,569.313,573.792,591.41,605.491,547.89,192.265,768.296,284.059,720.491,589.225,538.669,239.301,234.164,583.917,582.109,563.091,594.674,596.82,570.605,571.225,581.771,805.787,648.684,16.7622,530.414,570.771,559.993,712.467,746.068,265.663,556.505,564.884,590.63,742.865,568.373,739.087,525.174,184.705,545.807,604.034,585.476,572.232,555.149,553.332,252.904,640.227
394.533,307.738,322.393,647.52,95.6195,500,165.029,493.492,589.725,510.036,334.232,487.586,921.639,532.746,199.729,500,692.01,1024.32,246.358,481.88,0,812.892,660.21,283.489,491.853,731.445,624.721,684.222,876.203,500,694.85,839.607,763.837,951.96,921.326,341.614,403.987,141.408,766.705,660.359,299.058,309.036,364.538,729.639,332.689,724.662,731.907,809.415,737.863,722.981,578.6,926.411,196.036,240.263,108.795,58.2388,553.448,431.945,759.048,740.224,718.18,769.765,754.935,728.72,746.316,739.886,325.357,168.254,484.554,318.275,705.32,735.085,870.066,265.638,728.38,712.935,312.451,748.745,262.435,726.487,258.657,302.611,505.262,950.122,945.473,760.567,721.961,712.861,292.383,239.345,159.796
765.458,1108.32,1122.98,479.816,807.507,500,968.935,365.739,310.432,389.789,479.662,596.435,111.996,677.756,781.464,500,267.171,234.24,658.864,434.511,810.708,0,243.111,768.812,573.603,110.074,295.705,136.385,179.369,500,649.851,108.639,668.939,548.879,523.678,561.835,626.639,858.519,787.249,782.62,691.613,688.686,629.587,157.452,772.679,347.675,352.155,310.371,383.854,319.656,257.97,546.659,699.677,1045.32,872.502,871.776,262.29,380.226,362.28,360.472,341.454,366.44,375.183,348.968,349.588,360.134,1125.94,968.836,421.044,662.646,365.038,338.356,439.943,1066.22,186.019,334.867,693.421,368.993,1063.02,346.736,885.755,674.286,615.024,203.453,172.783,353.776,350.595,333.512,685.564,669.717,963.702
527.782,870.223,884.879,321.492,638.202,500,730.838,218.922,233.966,151.661,298.802,434.261,352.353,472.786,543.815,500,153.641,474.597,489.559,333.797,659.047,243.606,0,531.162,472.889,194.54,126.101,108.618,265.877,500,519.709,310.224,529.944,468.738,438.105,323.707,525.925,689.214,657.107,610.763,453.963,449.313,391.911,104.315,535.029,244.206,248.686,266.274,280.384,222.784,173.026,443.19,497.685,807.225,634.405,633.649,94.9535,195.542,258.811,257.003,237.984,269.568,271.714,245.499,246.118,256.664,887.842,730.739,320.33,424.997,245.665,234.887,387.361,828.123,202.611,231.398,455.744,265.524,824.92,243.266,648.105,436.61,514.311,420.738,335.147,260.369,247.125,230.042,447.914,500.412,725.605
106.436,317.196,323.597,443.597,377.81,500,294.795,560.564,615.48,387.483,434.838,283.662,884.708,292.301,88.0122,500,588.54,1006.95,528.55,636.404,283.773,775.962,537.657,0,771.743,726.895,502.168,640.974,797.123,500,490.926,842.579,559.913,780.447,749.813,256.051,686.178,423.599,526.243,419.897,87.4213,91.8955,160.614,607.086,51.6414,553.149,560.394,665.946,553.561,587.236,585.526,722.529,437.896,302.4,198.362,232.113,527.493,433.537,575.846,568.712,546.668,594.502,583.422,557.208,561.522,568.373,327.794,294.696,622.937,110.671,533.807,560.731,698.554,316.52,670.717,541.423,87.5879,577.233,313.317,554.975,119.735,132.054,787.453,953.093,860.834,579.047,549.053,541.348,94.1615,521.537,289.562
813.334,794.587,809.242,786.002,397.113,500,651.879,256.17,266.41,525.921,344.746,778.012,669.676,830.982,686.579,500,617.277,759.408,256.699,145.42,488.92,575.833,474.734,770.339,0,475.124,590.611,485.938,739.741,500,984.218,574.696,994.454,933.248,902.614,524.791,103.952,437.886,1075.31,968.959,694.909,690.258,701.679,578.179,775.974,708.716,713.196,730.778,744.894,687.293,331.668,907.699,329.778,727.113,595.645,545.088,378.704,373.567,723.32,721.513,702.494,734.077,736.223,710.009,710.628,721.174,812.206,655.103,158.95,665.942,710.195,699.397,851.871,752.487,405.066,695.908,700.412,730.034,749.284,707.776,745.506,660.702,41.4217,685.21,743.437,724.879,711.635,694.552,688.86,254.99,646.646
720.472,1035.18,1049.83,503.001,705.516,500,892.47,263.842,208.44,344.803,396.388,607.914,221.171,665.928,703.141,500,290.357,303.275,556.872,332.52,727.441,111.111,198.125,723.826,471.611,0,299.754,88.4627,285.3,500,673.082,118.564,692.124,595.393,564.76,465.485,524.683,756.527,810.48,805.805,646.627,641.976,584.601,179.4,727.692,370.861,375.341,363.885,407.039,342.841,156.074,569.845,598.923,967.704,776.155,750.629,179.015,296.952,385.466,383.658,364.639,389.625,398.368,372.154,372.773,383.319,1052.8,895.694,319.053,617.66,388.223,361.542,499.645,993.078,84.1226,358.053,648.435,392.179,989.875,369.921,840.769,605.709,513.033,229.078,278.714,376.962,373.78,356.697,640.578,567.725,887.237
492.814,835.706,850.361,202.482,669.056,500,696.321,336.287,351.331,117.145,357.368,315.251,403.105,396.571,508.819,500,72.8028,525.348,548.125,451.163,624.531,295.541,127.026,496.167,590.254,296.486,0,214.533,255.391,500,400.699,403.696,410.934,349.729,319.095,289.191,643.291,714.845,538.096,505.287,418.968,414.317,356.943,133.952,500.034,125.196,129.676,190.164,161.375,103.774,290.391,324.18,556.25,772.707,599.888,599.686,212.319,260.149,139.801,137.993,118.975,150.558,152.704,126.489,127.108,137.654,853.325,696.222,437.696,390.001,121.921,115.877,268.351,793.606,323.893,112.388,420.776,146.514,790.403,124.256,613.11,401.641,631.676,498.509,324.661,141.359,128.115,111.032,412.919,558.978,691.088
634.403,977.262,991.917,416.932,693.116,500,837.876,257.194,229.015,258.734,353.715,521.845,241.648,579.859,650.409,500,204.288,363.891,544.472,348.013,684.762,132.901,112.056,637.756,487.105,83.8338,213.685,0,247.854,500,586.967,200.41,606.055,509.324,478.691,430.78,540.141,744.127,724.365,719.737,560.557,555.907,498.532,93.3312,641.623,284.792,289.272,277.816,320.97,256.772,157.168,483.776,552.598,914.263,741.444,740.718,136.343,254.279,299.397,297.589,278.57,303.556,312.299,286.085,286.704,297.25,994.881,837.777,334.546,531.591,302.154,275.473,413.576,935.162,129.728,271.984,562.365,306.11,931.959,283.852,754.7,543.23,528.526,310.032,253.966,290.893,287.711,270.628,554.509,555.325,832.644
767.16,1152.36,1167.01,411.026,909.38,500,1012.97,482.458,468.875,365.962,569.98,554.919,231.35,636.24,807.681,500,205.545,353.593,760.737,597.334,874.734,179.31,263.233,798.633,736.425,284.403,252.859,254.704,0,500,560.334,282.77,567.685,370.418,345.218,538.008,789.461,960.392,697.733,713.83,717.83,713.149,641.039,162.313,788.276,260.619,241.605,131.91,287.193,236.646,395.343,368.57,768.862,1089.36,916.54,849.336,358.489,459.129,243.549,252.55,256.187,229.858,263.338,251.809,242.863,248.856,1169.98,1012.87,583.866,686.91,275.87,239.588,261.482,1110.26,360.348,258.914,718.23,257.116,1107.06,249.824,915.576,650.459,777.847,342.459,73.1315,231.701,262.257,258.506,711.781,771.59,1007.74
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,0,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
826.595,1143.01,1157.66,592.039,801.259,500,1000.3,359.49,304.184,450.925,504.224,714.036,110.023,772.07,807.897,500,379.395,195.501,652.615,428.263,835.27,112.871,304.248,829.948,567.354,111.061,405.877,194.585,287.355,500,762.074,0,781.162,656.881,631.664,570.241,620.391,852.27,899.472,894.844,752.749,748.099,690.724,269.676,833.815,459.899,464.379,418.357,496.077,431.88,251.722,655.017,694.624,1075.53,880.908,858.227,283.792,401.728,474.504,472.696,453.678,478.664,487.407,461.192,461.811,472.358,1160.63,1003.52,414.796,723.783,477.261,450.58,547.929,1100.91,179.771,447.091,754.557,481.217,1097.7,458.959,946.891,710.465,608.776,121.304,280.77,466,462.818,445.735,746.701,663.469,995.067
472.46,910.303,924.958,240.514,853.988,500,770.917,738.77,753.814,475.32,702.16,277.967,776.271,310.71,565.625,500,404.868,898.515,892.917,853.646,759.895,668.708,529.218,556.576,992.737,687.962,410.083,615.532,567.184,500,75.7719,776.754,0,349.804,324.285,529.662,1045.77,899.721,163.2,240.68,475.773,471.092,398.983,525.273,511.827,321.386,328.462,436.007,295.894,374.204,692.874,292.682,831.073,847.304,674.484,708.235,614.802,639.108,325.614,315.157,328.237,347.001,311.148,321.42,333.721,323.132,927.922,770.818,840.178,444.854,297.098,351.374,346.908,868.202,735.201,337.448,476.174,315.687,864.999,323.084,673.519,509.864,1034.16,871.568,630.895,338.082,324.931,337.04,469.725,903.77,765.684
701.495,1129.97,1144.63,330.432,992.942,500,990.589,673.962,689.006,456.842,697.066,507.001,600.807,567.997,785.297,500,303.957,723.05,887.823,788.837,948.417,548.767,464.703,776.249,927.929,587.052,345.275,514.621,370.685,500,403.255,652.227,339.18,0,31.1211,613.077,980.965,1038.73,497.261,558.861,695.446,690.765,618.656,424.333,740.862,224.965,220.961,253.396,236.799,262.141,628.065,56.0339,895.948,1066.98,894.157,927.907,549.994,599.847,214.852,208.46,231.816,229.806,201.002,220.465,223.434,213.597,1147.59,990.49,775.37,664.526,242.792,241.591,129.366,1087.87,634.29,236.538,695.846,199.698,1084.67,221.88,893.192,696.279,969.351,711.917,434.396,227.32,228.51,236.122,689.398,898.676,985.357
675.663,1104.14,1118.8,304.601,967.111,500,964.758,648.131,663.175,431.011,671.234,481.17,579.79,542.165,759.466,500,278.126,702.033,861.991,763.006,922.585,527.75,438.87,750.418,902.097,561.22,319.444,488.79,349.669,500,377.423,631.211,323.146,35.5551,0,587.246,955.134,1012.9,517.815,533.03,669.615,664.934,592.824,398.501,715.031,199.134,195.129,232.379,210.968,236.309,602.234,39.9024,870.116,1040.92,868.325,902.076,524.162,574.016,189.02,182.628,205.985,203.975,175.171,194.634,197.603,187.766,1121.76,964.659,749.539,638.695,216.96,215.76,103.535,1062.04,608.459,210.706,670.015,173.867,1058.84,196.049,867.361,670.447,943.519,690.9,413.38,201.488,202.679,210.291,663.566,872.844,959.525
297.24,567.067,581.722,340,384.248,500,427.681,319.343,374.259,175.391,188.582,262.259,672.668,315.262,242.04,500,357.365,794.911,379.339,390.148,339.723,563.921,325.565,256.013,525.487,514.803,290.076,428.881,541.492,500,469.524,572.432,538.511,617.315,586.681,0,513.68,430.037,559.641,453.238,178.814,174.163,185.585,394.95,259.88,390.017,397.262,474.853,403.217,388.336,344.304,591.766,304.44,504.068,331.249,314.321,286.272,187.976,424.364,405.579,383.535,435.12,420.29,394.075,411.671,405.24,585.16,427.583,376.681,149.847,370.674,400.439,535.421,524.967,429.45,378.29,184.317,414.1,521.764,391.842,372.956,144.608,566.909,682.946,610.762,425.922,387.316,378.215,172.765,390.192,422.448
798.142,711.379,726.034,838.232,313.904,500,568.67,308.4,318.64,547.755,330.927,767.648,721.907,820.65,603.37,500,670.403,811.638,196.686,210.796,405.711,628.064,526.965,687.13,119.613,527.313,642.841,538.169,791.971,500,974.912,626.934,1046.68,985.479,954.845,514.288,0,364.916,1064.97,958.627,649.531,659.509,691.176,630.43,736.33,760.946,765.426,783.03,797.124,739.523,383.899,959.93,269.765,643.676,512.435,461.879,430.934,372.471,775.551,773.743,754.725,786.307,788.454,762.239,762.858,773.404,728.998,571.894,213.469,655.439,762.545,751.617,904.101,669.278,457.296,748.138,663.512,782.264,666.075,760.006,662.297,600.994,107.287,737.44,795.667,777.109,763.865,746.782,642.857,181.329,563.437
534.276,447.513,462.168,787.295,59.503,500,304.804,516.216,550.922,600.023,393.148,627.36,954.188,672.521,339.504,500,781.998,1043.92,207.555,443.077,141.844,860.345,690.473,423.264,453.05,759.635,714.709,743.108,955.192,500,834.625,859.207,903.612,1041.95,1011.31,431.601,365.183,0,906.463,800.117,438.832,448.81,504.312,793.63,472.463,814.65,821.895,899.36,827.851,812.969,617.271,1016.4,190.63,380.037,248.535,198.001,612.364,490.862,848.996,830.212,808.168,859.753,844.923,818.708,836.304,829.873,465.606,308.028,445.751,458.049,795.308,825.072,960.054,405.412,689.577,802.923,452.226,838.733,402.209,816.475,398.431,442.385,466.458,969.722,1027.95,850.555,811.949,802.848,432.158,200.542,299.571
424.534,847.327,853.728,345.657,868.954,500,785.939,804.753,891.791,558.028,723.298,323.416,903.748,272.877,580.647,500,532.345,1025.99,914.055,924.865,774.916,796.185,667.487,532.923,1060.2,815.439,548.06,743.009,712.956,500,150.75,904.231,170.505,519.697,523.356,545.497,1048.41,914.743,0,118.072,484.315,472.256,420.121,652.72,463.901,457.552,464.628,581.779,432.06,510.37,830.851,462.575,862.627,862.325,689.506,723.256,752.779,702.447,471.385,460.929,464.403,492.773,474.99,457.586,469.887,464.841,857.925,785.84,911.397,465.991,436.637,487.54,510.75,883.224,862.678,470.084,466.955,479.529,880.021,459.25,649.866,528.592,1101.62,999.045,776.667,483.853,450.326,473.206,482.426,924.908,780.706
